Product,Description,Price,Rating,Review,Offer
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDIA GeForce...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,"₹55,990",4.2,210 Ratings & 8 Reviews,25% off
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Ho...,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,"₹48,990",4.3,"7,447 Ratings & 585 Reviews",35% off
Lenovo Lenovo Legion Pro 7 Intel Core i9 14th Gen 14900HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Grap...,Intel Core i9 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayOffice Home & Student 20211 Year Carry-in Warranty,"₹2,70,190",N/A,N/A,35% off
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home & Student 20211Yr Warranty and 1 Yr Accidental Damage Protection,"₹75,990",4.3,"1,506 Ratings & 131 Reviews",27% off
ASUS TUF Gaming F15 Intel Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayNA1 Year Onsite Warranty,"₹59,990",4.4,"6,166 Ratings & 640 Reviews",26% off
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹67,100",4.3,92 Ratings & 2 Reviews,19% off
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹64,990",4.2,87 Ratings & 6 Reviews,16% off
DELL G15-5530 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Basic Onsite Service after remote diagnosis with Hardware-Only Support,"₹1,19,490",N/A,N/A,13% off
MSI Creator M16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Pro/6 GB Graphics/NVIDI...,Intel Core i7 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display2 Year Onsite Warranty,"₹1,39,990",N/A,N/A,22% off
ASUS ROG Zephyrus G14 OLED AMD Ryzen 9 Octa Core 8945HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphic...,AMD Ryzen 9 Octa Core Processor16 GB LPDDR5X RAMWindows 11 Home Operating System1 TB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty,"₹1,64,990",4.7,3 Ratings & 0 Reviews,22% off
"ASUS TUF Gaming A14 (2024) - AI PC, AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/6 G...","AMD Ryzen 7 Octa Core Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 2021, McAfee® 1 year, Xbox Game Pass Ultimate_3 months1 Year Onsite Warranty","₹1,14,990",4.8,9 Ratings & 2 Reviews,26% off
HP OMEN AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce R...,Intel Core Ultra 7 Processor16 GB LPDDR5X RAM64 bit Windows 11 Operating System1 TB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,"₹1,20,990",4,19 Ratings & 3 Reviews,37% off
Lenovo Legion 7 Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,Intel Core i7 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayOffice Home & Student 20211 Year Carry-in Warranty,"₹1,80,190",N/A,N/A,28% off
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,"₹78,990",3.8,4 Ratings & 1 Reviews,17% off
MSI Vector 17 HX Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,Intel Core i9 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System2 TB SSD43.18 cm (17 inch) Display2 Year Carry-in Warranty,"₹2,19,990",N/A,N/A,18% off
HP Omen Intel Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.89 cm (16.1 Inch) Display1 Year Onsite Warranty,"₹98,600",4.3,157 Ratings & 14 Reviews,22% off
HP Victus MSO 2024 AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,AMD Ryzen 5 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,"₹63,990",3.8,6 Ratings & 1 Reviews,14% off
HP Victus MSO 2024 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,"₹73,990",4.4,"1,190 Ratings & 78 Reviews",15% off
MSI Creator Z17 HX Studio Intel Core i9 14th Gen 14900HX - (64 GB/2 TB SSD/Windows 11 Pro/8 GB Graphic...,Intel Core i9 Processor (14th Gen)64 GB DDR5 RAMWindows 11 Operating System2 TB SSD43.18 cm (17 Inch) Touchscreen Display2 Year Onsite Warranty,"₹2,52,999",N/A,N/A,27% off
"ASUS Vivobook 16X For Creator, Intel H Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Window...",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,"₹65,990",4.2,662 Ratings & 51 Reviews,33% off
Acer Nitro 5 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,AMD Ryzen 5 Hexa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOne-year International Travelers Warranty,"₹54,999",4.3,66 Ratings & 4 Reviews,45% off
MSI Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty,"₹71,990",N/A,N/A,22% off
Lenovo Gaming and Creator Laptop Intel Core i7 12th Gen 12650HX - (12 GB/512 GB SSD/Windows 11 Home/6 ...,Intel Core i7 Processor (12th Gen)12 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹70,990",N/A,N/A,25% off
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (12th Gen)12 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,"₹57,990",4.2,"1,319 Ratings & 98 Reviews",27% off
HP victus AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 10 Operating System512 GB SSD40.89 cm (16.1 inch) Display1 year,"₹59,399",4.1,21 Ratings & 0 Reviews,24% off
MSI GF65 Thin Intel Hexa Core i5 10th Gen 10500H - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVI...,"Intel Hexa Core i5 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplaySilver-Lining Print, Cooler Boost, Audio Boost, Dragon Center, Nahimic 32 Year Warranty Term for Gaming & Content Creation (EU-WE)","₹80,999",4.5,582 Ratings & 76 Reviews,24% off
Lenovo Lenovo Legion Pro 7 Intel Core i9 14th Gen 14900HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Grap...,Intel Core i9 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayOffice Home & Student 20211 Year Carry-in Warranty,"₹2,70,190",N/A,N/A,35% off
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home & Student 20211Yr Warranty and 1 Yr Accidental Damage Protection,"₹75,990",4.3,"1,506 Ratings & 131 Reviews",27% off
MSI GF63 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,"₹50,999",4.4,57 Ratings & 6 Reviews,46% off
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,"₹94,990",4.3,12 Ratings & 1 Reviews,15% off
MSI Katana GF66 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,"₹59,999",N/A,N/A,37% off
HP OMEN AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.89 cm (16.1 inch) Display1 Year Onsite warranty,"₹92,999",N/A,N/A,30% off
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹64,990",4.2,87 Ratings & 6 Reviews,16% off
DELL G15-5530 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Basic Onsite Service after remote diagnosis with Hardware-Only Support,"₹1,19,490",N/A,N/A,13% off
ASUS ROG Strix Scar 16 Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/12 GB Graphics...,Intel Core i9 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System2 TB SSD40.64 cm (16 inch) Display1 Year Onsite warranty,"₹2,79,990",3.7,7 Ratings & 1 Reviews,19% off
Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,"₹55,999",3.8,4 Ratings & 0 Reviews,14% off
Lenovo Legion 7 Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,Intel Core i7 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayOffice Home & Student 20211 Year Carry-in Warranty,"₹1,80,190",N/A,N/A,28% off
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,"₹78,990",3.8,4 Ratings & 1 Reviews,17% off
HP AMD Ryzen 9 Octa Core 7940HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 407...,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.89 cm (16.1 Inch) Display1 Year Onsite Warranty,"₹1,39,990",N/A,N/A,24% off
DELL G15-5530 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce ...,"Intel Core i7 Processor (13th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2021, McAfee (15-month subscription)1 year Domestic warranty","₹1,04,990",2.3,3 Ratings & 0 Reviews,33% off
HP Victus 16 Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.89 cm (16.1 Inch) Display1 Year Onsite Warranty,"₹51,999",4.3,862 Ratings & 84 Reviews,28% off
Lenovo Legion 7 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,Intel Core i9 Processor (14th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayOffice Home & Student 20211 Year Carry-in Warranty,"₹1,55,099",4.5,4 Ratings & 1 Reviews,33% off
HP Victus MSO 2024 AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,AMD Ryzen 5 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,"₹63,990",3.8,6 Ratings & 1 Reviews,14% off
HP Victus MSO 2024 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,"₹73,990",4.4,"1,190 Ratings & 78 Reviews",15% off
DELL G7 Intel Core i9 10th Gen 10885H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce R...,"NVIDIA GeForce RTX 207015.6 inch Full HD LED Backlit Anti-glare Display, 300 Hz, 300 Nits4-zone RGB keyboard with WASD and chassis lightingGame shift key for Turbo boost of powerIn-built Alienware Command center software with enhanced control over system settingsIntel Core i9 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty","₹1,85,999",4,39 Ratings & 6 Reviews,18% off
MSI Stealth 17 Intel Core i7 13th Gen 13700H - (16 GB/2 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System2 TB SSD43.94 cm (17.3 Inch) Display2 Year Onsite Warranty,"₹2,44,999",N/A,N/A,29% off
Lenovo Gaming and Creator Laptop Intel Core i7 12th Gen 12650HX - (12 GB/512 GB SSD/Windows 11 Home/6 ...,Intel Core i7 Processor (12th Gen)12 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹70,990",N/A,N/A,25% off
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (12th Gen)12 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,"₹57,990",4.2,"1,319 Ratings & 98 Reviews",27% off
Acer AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year Carry-in Warranty,"₹1,01,000",4.7,3 Ratings & 0 Reviews,27% off
Acer Aspire 7 AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayAcer Care Center, Acer Product Registration, Quick Access, Acer Care Center1 Year International Travelers Warranty (ITW)","₹59,500",4.4,"6,638 Ratings & 771 Reviews",27% off
MSI Pulse 15 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty,"₹1,33,999",4.5,16 Ratings & 3 Reviews,29% off
HP OMEN Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 inch) Display1 Year Onsite Warranty,"₹1,62,999",4.3,9 Ratings & 2 Reviews,29% off
Lenovo Lenovo Legion Pro 7 Intel Core i9 14th Gen 14900HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Grap...,Intel Core i9 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayOffice Home & Student 20211 Year Carry-in Warranty,"₹2,70,190",N/A,N/A,35% off
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home & Student 20211Yr Warranty and 1 Yr Accidental Damage Protection,"₹75,990",4.3,"1,506 Ratings & 131 Reviews",27% off
HP OMEN 16 AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.89 cm (16.1 inch) Display1 Year Onsite warranty,"₹1,02,990",4.7,10 Ratings & 0 Reviews,28% off
ASUS Vivobook Gaming Intel Core i5 9th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"Intel Core i5 Processor (9th Gen)8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, Splendid (All Models), Tru2Life (Intel Platform Models), Link to MyASUS (All Models, Bluetooth Needed)1 Year Onsite Warranty","₹54,990",4.3,"1,819 Ratings & 246 Reviews",28% off
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹64,990",4.2,87 Ratings & 6 Reviews,16% off
DELL G15-5530 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Basic Onsite Service after remote diagnosis with Hardware-Only Support,"₹1,19,490",N/A,N/A,13% off
ASUS ROG Zephyrus G16 Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,Intel Core Ultra 7 Processor16 GB LPDDR5X RAMWindows 11 Home Operating System1 TB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic1 Year Onsite Warranty,"₹1,74,990",N/A,N/A,21% off
Acer Predator Helios 300 Intel Core i7 11th Gen 11800H - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/6 ...,"Intel Core i7 Processor (11th Gen)16 GB DDR4 RAMWindows 10 Operating System1 TB HDD|512 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, Planet9, PredatorSense1 Year International Travelers Warranty (ITW)","₹1,17,990",4.5,491 Ratings & 72 Reviews,16% off
Acer Predator Helios 300 Intel Core i5 7th Gen 7300HQ - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 G...,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Dolby Plus Acer TrueHarmony Technology Offers Immersive SoundAcer Cool Boost Technology Delivers Heightened Fan Speeds and Cooling AbilityNVIDIA Geforce GTX 1060 for Desktop Level Performance128 GB SSD for Reduced Boot Up Time and in Game LoadingIntel Core i5 Processor (7th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Configuration Manager, Quick Access, Acer Collection1 Year International Travelers Warranty (ITW)","₹98,999",4.6,227 Ratings & 50 Reviews,9% off
MSI GP Intel Core i7 7th Gen 7700HQ - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Intel Core i7 Processor (7th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayDragon Gaming Center2 Years Warranty","₹1,01,999",4.8,13 Ratings & 4 Reviews,9% off
Lenovo Legion 7 Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,Intel Core i7 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayOffice Home & Student 20211 Year Carry-in Warranty,"₹1,80,190",N/A,N/A,28% off
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,"₹78,990",3.8,4 Ratings & 1 Reviews,17% off
ASUS ROG Intel Core i7 7th Gen 7700HQ - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA...,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Intel Core i7 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayGaming Center, ROG Game First III, ICEsound1 Year Onsite Warranty","₹1,31,999",3,2 Ratings & 1 Reviews,9% off
Acer Predator Helios 300 Intel Core i5 8th Gen 8300H - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB ...,"NVIDIA Geforce GTX 1050 Ti for Desktop Level PerformanceOptimized Dolby Audio Premium Sound Enhancement128 GB SSD Capacity for Reduced Boot Up Time and in Game LoadingDual Fan Cooling with Metal AeroBlade for Interuption Free GamingFineTip Backlit Keyboard with Independent Standard Numeric KeypadIntel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Portal, Acer Quick Access, Acer Configuration Manager1 Year International Travelers Warranty (ITW)","₹74,590",4.6,"13,086 Ratings & 1,763 Reviews",25% off
